-0.66681,0,0,0
-0.66676,-0.26379,-0.31704,1.301
-0.66676,-0.29273,-0.27057,1.3317
-0.66676,-0.35632,-0.19139,1.339
-0.66676,-0.37455,-0.12209,1.3737
-0.66676,-0.36325,-0.059986,1.4416
-0.66676,-0.33574,-0.053154,1.4813
-0.66676,-0.27751,-0.092313,1.4904
-0.66676,-0.26164,-0.10702,1.4898
-0.66675,-0.27079,-0.10669,1.4834
-0.66675,-0.3042,-0.10919,1.4457
-0.66675,-0.32861,-0.14096,1.3824
-0.66675,-0.29418,-0.22242,1.3121
-0.66675,-0.23787,-0.2757,1.2601
-0.66675,-0.17508,-0.34003,1.2452
-0.66675,-0.10593,-0.40562,1.3295
-0.66675,-0.092074,-0.41038,1.3739
-0.66675,-0.10301,-0.39657,1.3714
-0.66675,-0.11518,-0.39216,1.3674
-0.66675,-0.10731,-0.40885,1.3267
-0.66675,-0.17485,-0.36917,1.3499
-0.66674,-0.26773,-0.31548,1.3344
-0.66674,-0.28475,-0.30316,1.3346
-0.66674,-0.32904,-0.20718,1.3766
-0.66674,-0.35314,-0.10162,1.4146
-0.66674,-0.33766,-0.067545,1.4503
-0.66674,-0.31348,-0.056265,1.4798
-0.66674,-0.26423,-0.090663,1.4862
-0.66674,-0.25627,-0.099538,1.4861
-0.66674,-0.28354,-0.10983,1.4529
-0.66674,-0.31647,-0.13498,1.3848
-0.66674,-0.29872,-0.19185,1.33
-0.66674,-0.23525,-0.25666,1.2853
-0.66673,-0.14737,-0.33867,1.3476
-0.66673,-0.092826,-0.4211,1.3849
-0.66673,-0.094674,-0.41724,1.3848
-0.66673,-0.10892,-0.3981,1.3741
-0.66673,-0.11564,-0.39197,1.3713
-0.66673,-0.12127,-0.39407,1.3337
-0.66673,-0.18298,-0.3093,1.3612
-0.66673,-0.22217,-0.25753,1.3558
-0.66673,-0.27361,-0.19681,1.3349
-0.66673,-0.31038,-0.11014,1.3774
-0.66673,-0.30748,-0.0771,1.4274
-0.66672,-0.25057,-0.095197,1.489
-0.66672,-0.23533,-0.10393,1.4976
-0.66672,-0.25081,-0.091136,1.4891
-0.66672,-0.25881,-0.11694,1.3854
-0.66672,-0.23625,-0.1775,1.3215
-0.66672,-0.19036,-0.2663,1.3156
-0.66672,-0.16052,-0.31587,1.3266
-0.66672,-0.13212,-0.39452,1.3711
-0.66672,-0.11523,-0.42135,1.3816
-0.66672,-0.11236,-0.41648,1.3789
-0.66672,-0.13121,-0.3919,1.3711
-0.66672,-0.19664,-0.32611,1.3686
-0.66671,-0.21929,-0.28413,1.3646
-0.66671,-0.27525,-0.22377,1.3453
-0.66671,-0.33983,-0.1323,1.3466
-0.66671,-0.3532,-0.081309,1.3965
-0.66671,-0.34204,-0.068546,1.4614
-0.66671,-0.29676,-0.092638,1.518
-0.66671,-0.26952,-0.11603,1.5271
-0.66671,-0.26787,-0.11925,1.519
-0.66671,-0.29929,-0.087378,1.4737
-0.66671,-0.29839,-0.074847,1.4004
-0.66671,-0.2655,-0.095231,1.3188
-0.66671,-0.20906,-0.15507,1.2661
-0.6667,-0.14393,-0.25644,1.2784
-0.6667,-0.096212,-0.3882,1.344
-0.6667,-0.094396,-0.3999,1.3589
-0.6667,-0.11217,-0.36673,1.3662
-0.6667,-0.11876,-0.37156,1.3348
-0.6667,-0.15585,-0.31164,1.3115
-0.6667,-0.18985,-0.25121,1.3104
-0.6667,-0.29311,-0.053129,1.3241
-0.6667,-0.30823,-0.035443,1.3874
-0.6667,-0.31293,-0.040488,1.4509
-0.6667,-0.28245,-0.080773,1.4684
-0.6667,-0.25722,-0.11621,1.487
-0.66669,-0.25131,-0.1244,1.4844
-0.66669,-0.27892,-0.087187,1.4356
-0.66669,-0.26528,-0.070893,1.3285
-0.66669,-0.23452,-0.10006,1.2669
-0.66669,-0.21708,-0.13052,1.2416
-0.66669,-0.16368,-0.25075,1.2528
-0.66669,-0.14147,-0.36671,1.2823
-0.66669,-0.11582,-0.41607,1.3731
-0.66669,-0.12009,-0.40516,1.3809
-0.66669,-0.15402,-0.35687,1.3273
-0.66669,-0.20562,-0.32035,1.3232
-0.66668,-0.22306,-0.29504,1.326
-0.66668,-0.27971,-0.14033,1.3032
-0.66668,-0.31753,-0.059322,1.3143
-0.66668,-0.33098,-0.034823,1.3323
-0.66668,-0.33946,-0.022453,1.3612
-0.66668,-0.30068,-0.087394,1.4841
-0.66668,-0.27429,-0.12249,1.499
-0.66668,-0.28039,-0.12381,1.4793
-0.66668,-0.30186,-0.098379,1.4238
-0.66668,-0.30047,-0.081917,1.3552
-0.66668,-0.25641,-0.11983,1.252
-0.66668,-0.18722,-0.27899,1.3186
-0.66667,-0.13729,-0.40221,1.3729
-0.66667,-0.11764,-0.40945,1.3825
-0.66667,-0.11089,-0.40306,1.3837
-0.66667,-0.16321,-0.33606,1.3733
-0.66667,-0.19128,-0.29328,1.3617
-0.66667,-0.21788,-0.23444,1.3219
-0.66667,-0.28583,-0.091708,1.3035
-0.66667,-0.31487,-0.03727,1.3809
-0.66667,-0.32606,-0.030885,1.4412
-0.66667,-0.32302,-0.046984,1.4681
-0.66667,-0.27304,-0.1236,1.5027
-0.66667,-0.26715,-0.13496,1.5115
-0.66666,-0.27363,-0.15073,1.5191
-0.66666,-0.27872,-0.11742,1.4791
-0.66666,-0.28542,-0.065492,1.4138
-0.66666,-0.27827,-0.059371,1.3821
-0.66666,-0.1869,-0.25535,1.3001
-0.66666,-0.1621,-0.32738,1.3118
-0.66666,-0.10892,-0.41547,1.3766
-0.66666,-0.10603,-0.41367,1.3819
-0.66666,-0.11461,-0.39877,1.3475
-0.66666,-0.16217,-0.32875,1.3483
-0.66665,-0.23008,-0.24008,1.3489
-0.66665,-0.31973,-0.10056,1.3366
-0.66665,-0.34637,-0.06444,1.371
-0.66665,-0.35535,-0.061708,1.4312
-0.66665,-0.34776,-0.088015,1.4818
-0.66665,-0.31336,-0.13599,1.5125
-0.66665,-0.29964,-0.18212,1.559
-0.66665,-0.30314,-0.19662,1.583
-0.66665,-0.28681,-0.13375,1.4952
-0.66665,-0.30393,-0.069575,1.4384
-0.66665,-0.28009,-0.037758,1.3481
-0.66665,-0.23268,-0.081332,1.2934
-0.66665,-0.20482,-0.23617,1.3117
-0.66664,-0.17652,-0.30771,1.3303
-0.66664,-0.15266,-0.39187,1.3784
-0.66664,-0.10798,-0.40111,1.3585
-0.66664,-0.10816,-0.37279,1.3418
-0.66664,-0.20148,-0.32,1.3561
-0.66664,-0.2058,-0.29629,1.3511
-0.66664,-0.21467,-0.24836,1.3462
-0.66664,-0.26139,-0.14739,1.3168
-0.66664,-0.30755,-0.061369,1.3372
-0.66664,-0.32841,-0.049911,1.4038
-0.66664,-0.33162,-0.077765,1.4734
-0.66664,-0.3053,-0.12921,1.5243
-0.66663,-0.30699,-0.18211,1.5805
-0.66663,-0.30241,-0.19327,1.5884
-0.66663,-0.27662,-0.12635,1.4891
-0.66663,-0.27283,-0.083078,1.4113
-0.66663,-0.25863,-0.073787,1.3407
-0.66663,-0.22467,-0.11577,1.2749
-0.66663,-0.18554,-0.25823,1.309
-0.66663,-0.18315,-0.33387,1.3527
-0.66663,-0.14437,-0.38962,1.3742
-0.66663,-0.12101,-0.3943,1.3714
-0.66663,-0.14261,-0.35309,1.3508
-0.66663,-0.1899,-0.3148,1.342
-0.66663,-0.21034,-0.2377,1.3369
-0.66662,-0.25626,-0.13477,1.3144
-0.66662,-0.30441,-0.043098,1.3543
-0.66662,-0.33851,-0.0080866,1.4276
-0.66662,-0.30103,-0.082993,1.5021
-0.66662,-0.27942,-0.11965,1.531
-0.66662,-0.27302,-0.13126,1.5403
-0.66662,-0.27834,-0.12352,1.5294
-0.66662,-0.3051,-0.073993,1.4829
-0.66662,-0.30257,-0.041688,1.408
-0.66662,-0.26868,-0.061175,1.331
-0.66662,-0.20614,-0.22715,1.3277
-0.66661,-0.17343,-0.31864,1.3328
-0.66661,-0.14776,-0.39282,1.3708
-0.66661,-0.10684,-0.39392,1.3599
-0.66661,-0.11591,-0.35714,1.3601
-0.66661,-0.16183,-0.33237,1.3579
-0.66661,-0.18268,-0.31929,1.3593
-0.66661,-0.22747,-0.15319,1.3206
-0.66661,-0.26589,-0.042004,1.3289
-0.66661,-0.31471,-0.0072762,1.4034
-0.66661,-0.33747,-0.03307,1.4598
-0.66661,-0.34433,-0.074282,1.5046
-0.6666,-0.34117,-0.1169,1.5391
-0.6666,-0.33287,-0.12797,1.5422
-0.6666,-0.32067,-0.11135,1.5091
-0.6666,-0.29975,-0.07668,1.4373
-0.6666,-0.27763,-0.050558,1.362
-0.6666,-0.23304,-0.08774,1.3056
-0.6666,-0.1856,-0.17224,1.2765
-0.6666,-0.15956,-0.36976,1.3635
-0.6666,-0.10425,-0.40647,1.3829
-0.6666,-0.12589,-0.37348,1.3736
-0.6666,-0.17019,-0.3403,1.361
-0.6666,-0.19552,-0.28477,1.3466
-0.66659,-0.22079,-0.22449,1.3305
-0.66659,-0.28287,-0.087538,1.316
-0.66659,-0.33478,-0.0094883,1.3825
-0.66659,-0.3449,-0.026261,1.448
-0.66659,-0.33349,-0.093553,1.5152
-0.66659,-0.32071,-0.1397,1.5462
-0.66659,-0.3084,-0.15432,1.5452
-0.66659,-0.30872,-0.1051,1.4816
-0.66659,-0.30299,-0.086122,1.4521
-0.66659,-0.28769,-0.048801,1.384
-0.66659,-0.22086,-0.093799,1.2943
-0.66658,-0.13508,-0.26359,1.2669
-0.66658,-0.1101,-0.38518,1.3402
-0.66658,-0.10232,-0.40263,1.3769
-0.66658,-0.10924,-0.37991,1.3836
-0.66658,-0.10409,-0.38184,1.3789
-0.66658,-0.1584,-0.29812,1.3197
-0.66658,-0.21333,-0.21499,1.3339
-0.66658,-0.2978,-0.064963,1.3315
-0.66658,-0.32896,-0.030266,1.3764
-0.66658,-0.34274,-0.042747,1.4453
-0.66658,-0.33537,-0.087049,1.5044
-0.66657,-0.30088,-0.13751,1.5267
-0.66657,-0.28944,-0.14801,1.5237
-0.66657,-0.2975,-0.11003,1.4668
-0.66657,-0.269,-0.075414,1.3615
-0.66657,-0.22717,-0.10467,1.3036
-0.66657,-0.19492,-0.25978,1.3374
-0.66657,-0.16791,-0.33319,1.3561
-0.66657,-0.11531,-0.40223,1.3543
-0.66657,-0.1091,-0.39922,1.3529
-0.66657,-0.1486,-0.35539,1.3593
-0.66657,-0.15995,-0.31837,1.3706
-0.66656,-0.21858,-0.18926,1.3331
-0.66656,-0.27156,-0.06176,1.3166
-0.66656,-0.29176,-0.037253,1.3712
-0.66656,-0.30647,-0.0398,1.4281
-0.66656,-0.31754,-0.07626,1.5016
-0.66656,-0.29603,-0.12168,1.5271
-0.66656,-0.29024,-0.12817,1.5263
-0.66656,-0.29497,-0.10145,1.4916
-0.66656,-0.29735,-0.078614,1.4601
-0.66656,-0.26836,-0.054217,1.3422
-0.66656,-0.22379,-0.10112,1.2795
-0.66656,-0.18504,-0.23897,1.3069
-0.66655,-0.15142,-0.28865,1.3006
-0.66655,-0.13958,-0.39101,1.3688
-0.66655,-0.12928,-0.40666,1.3774
-0.66655,-0.14268,-0.37757,1.3622
-0.66655,-0.16943,-0.32081,1.3463
-0.66655,-0.21122,-0.24349,1.3332
-0.66655,-0.26393,-0.14146,1.3011
-0.66655,-0.30663,-0.062853,1.3232
-0.66655,-0.33245,-0.054428,1.4227
-0.66655,-0.33058,-0.092084,1.4962
-0.66655,-0.32597,-0.10758,1.5142
-0.66654,-0.31228,-0.13363,1.5268
-0.66654,-0.30962,-0.12694,1.5073
-0.66654,-0.31154,-0.087307,1.4521
-0.66654,-0.27396,-0.07202,1.3445
-0.66654,-0.2046,-0.22068,1.3047
-0.66654,-0.17683,-0.33236,1.3313
-0.66654,-0.13795,-0.41185,1.3744
-0.66654,-0.14921,-0.39957,1.3778
-0.66654,-0.18891,-0.35497,1.3683
-0.66654,-0.19598,-0.27805,1.3247
-0.66654,-0.20709,-0.24972,1.3326
-0.66654,-0.25343,-0.14424,1.3098
-0.66653,-0.28383,-0.050153,1.3364
-0.66653,-0.29868,-0.032107,1.3919
-0.66653,-0.30913,-0.047934,1.4484
-0.66653,-0.29675,-0.096987,1.4884
-0.66653,-0.28856,-0.12145,1.5024
-0.66653,-0.28642,-0.13093,1.5063
-0.66653,-0.30002,-0.10524,1.4741
-0.66653,-0.27747,-0.069288,1.3639
-0.66653,-0.23139,-0.10262,1.3006
-0.66653,-0.19009,-0.24285,1.3147
-0.66653,-0.1733,-0.35232,1.3533
-0.66652,-0.1607,-0.3959,1.3771
-0.66652,-0.1441,-0.39888,1.3823
-0.66652,-0.15536,-0.36802,1.3721
-0.66652,-0.19567,-0.33401,1.3624
-0.66652,-0.1992,-0.31949,1.3596
-0.66652,-0.21858,-0.26304,1.3547
-0.66652,-0.26942,-0.1117,1.3093
-0.66652,-0.30478,-0.057548,1.3462
-0.66652,-0.32582,-0.04996,1.4123
-0.66652,-0.33114,-0.060419,1.4464
-0.66652,-0.33679,-0.088266,1.5024
-0.66652,-0.32882,-0.10384,1.5179
-0.66652,-0.31285,-0.11241,1.5206
-0.66651,-0.29092,-0.071341,1.4241
-0.66651,-0.25561,-0.074355,1.3293
-0.66651,-0.20332,-0.14762,1.2719
-0.66651,-0.19059,-0.30292,1.3289
-0.66651,-0.17877,-0.38227,1.372
-0.66651,-0.1298,-0.38886,1.3412
-0.66651,-0.11893,-0.37253,1.3137
-0.66651,-0.16272,-0.25861,1.289
-0.66651,-0.23202,-0.17786,1.3282
-0.66651,-0.28079,-0.052662,1.3234
-0.6665,-0.30941,-0.038761,1.397
-0.6665,-0.31652,-0.091053,1.4734
-0.6665,-0.30923,-0.122,1.4909
-0.6665,-0.30049,-0.15611,1.5055
-0.6665,-0.301,-0.14755,1.4904
-0.6665,-0.30245,-0.10208,1.4389
-0.6665,-0.28777,-0.069281,1.3771
-0.6665,-0.22592,-0.14324,1.315
-0.6665,-0.19304,-0.27412,1.3022
-0.6665,-0.17613,-0.30121,1.322
-0.6665,-0.12433,-0.39012,1.3483
-0.6665,-0.116,-0.385,1.3364
-0.66649,-0.18721,-0.36424,1.3659
-0.66649,-0.20417,-0.30436,1.363
-0.66649,-0.25494,-0.15005,1.312
-0.66649,-0.29721,-0.065945,1.3399
-0.66649,-0.33649,-0.088292,1.4413
-0.66649,-0.33026,-0.16033,1.4942
-0.66649,-0.3323,-0.22847,1.5547
-0.66649,-0.32403,-0.17847,1.4959
-0.66649,-0.31699,-0.11126,1.4312
-0.66649,-0.29894,-0.073305,1.3828
-0.66649,-0.25456,-0.067697,1.333
-0.66648,-0.1952,-0.13947,1.308
-0.66648,-0.14633,-0.24412,1.2974
-0.66648,-0.096533,-0.33701,1.3223
-0.66648,-0.092157,-0.40063,1.347
-0.66648,-0.10304,-0.3842,1.3348
-0.66648,-0.11367,-0.34873,1.334
-0.66648,-0.17573,-0.28201,1.3516
-0.66648,-0.22645,-0.14484,1.3258
-0.66648,-0.2543,-0.046008,1.3431
-0.66648,-0.26897,-0.031341,1.3674
-0.66648,-0.30431,-0.040581,1.4298
-0.66648,-0.3221,-0.10573,1.4787
-0.66648,-0.32111,-0.1595,1.4987
-0.66647,-0.31574,-0.17967,1.5021
-0.66647,-0.30559,-0.15859,1.4717
-0.66647,-0.28152,-0.084301,1.3923
-0.66647,-0.25232,-0.056279,1.3386
-0.66647,-0.20461,-0.12607,1.314
-0.66647,-0.14725,-0.24349,1.2601
-0.66647,-0.13825,-0.26272,1.2623
-0.66647,-0.11287,-0.38811,1.3393
-0.66647,-0.11315,-0.39299,1.3535
-0.66647,-0.09765,-0.39984,1.3765
-0.66647,-0.15013,-0.33032,1.3492
-0.66646,-0.20129,-0.21683,1.3152
-0.66646,-0.23319,-0.15014,1.3009
-0.66646,-0.25823,-0.071039,1.2945
-0.66646,-0.29071,-0.039457,1.3341
-0.66646,-0.32453,-0.054895,1.3973
-0.66646,-0.34447,-0.10087,1.4547
-0.66646,-0.34868,-0.16525,1.4941
-0.66646,-0.34663,-0.18251,1.499
-0.66646,-0.34032,-0.17283,1.4814
-0.66646,-0.32021,-0.11258,1.428
-0.66646,-0.28943,-0.072333,1.3731
-0.66646,-0.24155,-0.081837,1.3237
-0.66645,-0.21847,-0.29643,1.3707
-0.66645,-0.15406,-0.39911,1.3678
-0.66645,-0.11261,-0.39688,1.3185
-0.66645,-0.099365,-0.38832,1.2928
-0.66645,-0.20343,-0.23218,1.3402
-0.66645,-0.24891,-0.13323,1.3399
-0.66645,-0.30157,-0.064066,1.3526
-0.66645,-0.33587,-0.082552,1.3976
-0.66645,-0.34649,-0.15217,1.4478
-0.66645,-0.3432,-0.21148,1.4747
-0.66645,-0.34267,-0.23048,1.4826
-0.66644,-0.32917,-0.21077,1.4612
-0.66644,-0.3073,-0.15192,1.4176
-0.66644,-0.29361,-0.09871,1.3685
-0.66644,-0.21331,-0.11985,1.2998
-0.66644,-0.18767,-0.34462,1.3698
-0.66644,-0.15975,-0.40091,1.3796
-0.66644,-0.11595,-0.38313,1.3217
-0.66644,-0.11774,-0.33381,1.275
-0.66644,-0.18997,-0.26703,1.3556
-0.66644,-0.23043,-0.17734,1.3396
-0.66643,-0.26313,-0.057048,1.3064
-0.66643,-0.28774,-0.040708,1.3301
-0.66643,-0.30229,-0.048814,1.3505
-0.66643,-0.3224,-0.087748,1.3874
-0.66643,-0.33454,-0.13288,1.4111
-0.66643,-0.34213,-0.1595,1.4203
-0.66643,-0.34277,-0.17029,1.4192
-0.66643,-0.31748,-0.14064,1.373
-0.66643,-0.2944,-0.10178,1.3236
-0.66643,-0.23692,-0.12114,1.2786
-0.66643,-0.20098,-0.29647,1.3369
-0.66643,-0.19809,-0.35879,1.3673
-0.66643,-0.1862,-0.38817,1.3811
-0.66642,-0.19048,-0.3693,1.3759
-0.66642,-0.19943,-0.27882,1.3301
-0.66642,-0.20869,-0.22554,1.3356
-0.66642,-0.25253,-0.12478,1.3155
-0.66642,-0.2804,-0.046128,1.3273
-0.66642,-0.30864,-0.030645,1.3601
-0.66642,-0.34032,-0.064945,1.4035
-0.66642,-0.35264,-0.13561,1.44
-0.66642,-0.35217,-0.18796,1.4589
-0.66642,-0.351,-0.20606,1.4651
-0.66642,-0.32146,-0.17106,1.4306
-0.66642,-0.29462,-0.10016,1.355
-0.66641,-0.26115,-0.089862,1.3045
-0.66641,-0.20421,-0.23225,1.3347
-0.66641,-0.18217,-0.3086,1.3591
-0.66641,-0.12061,-0.40186,1.3561
-0.66641,-0.11279,-0.3795,1.3307
-0.66641,-0.13336,-0.29799,1.2874
-0.66641,-0.18964,-0.25873,1.3654
-0.66641,-0.22065,-0.15715,1.3567
-0.66641,-0.26341,-0.05495,1.341
-0.66641,-0.31447,-0.049031,1.3808
-0.66641,-0.37335,-0.12766,1.4695
-0.6664,-0.36983,-0.21066,1.5246
-0.6664,-0.36085,-0.24443,1.5409
-0.6664,-0.34713,-0.20972,1.5014
-0.6664,-0.32605,-0.15126,1.4351
-0.6664,-0.3008,-0.11483,1.365
-0.6664,-0.24799,-0.14025,1.3068
-0.6664,-0.16272,-0.28906,1.3002
-0.6664,-0.13947,-0.38576,1.3547
-0.6664,-0.14379,-0.40368,1.3817
-0.6664,-0.1708,-0.38068,1.3836
-0.6664,-0.1843,-0.35708,1.3802
-0.6664,-0.19997,-0.27506,1.3505
-0.66639,-0.22551,-0.16172,1.322
-0.66639,-0.26665,-0.053329,1.3117
-0.66639,-0.3203,-0.029999,1.3916
-0.66639,-0.35232,-0.065423,1.4664
-0.66639,-0.35746,-0.14624,1.53
-0.66639,-0.35025,-0.19873,1.5433
-0.66639,-0.3428,-0.2164,1.5352
-0.66639,-0.32388,-0.1766,1.4795
-0.66639,-0.28147,-0.11247,1.3905
-0.66639,-0.24953,-0.091136,1.326
-0.66639,-0.19438,-0.1408,1.2845
-0.66639,-0.14797,-0.26927,1.2839
-0.66638,-0.11464,-0.37835,1.3164
-0.66638,-0.11995,-0.41025,1.3836
-0.66638,-0.11116,-0.37954,1.345
-0.66638,-0.15301,-0.25427,1.3148
-0.66638,-0.20773,-0.22739,1.3503
-0.66638,-0.22582,-0.10964,1.3266
-0.66638,-0.24391,-0.055089,1.3393
-0.66638,-0.27411,-0.039066,1.3839
-0.66638,-0.31328,-0.06112,1.4379
-0.66638,-0.33234,-0.11638,1.4782
-0.66638,-0.317,-0.18214,1.499
-0.66637,-0.31342,-0.20134,1.5035
-0.66637,-0.30262,-0.1147,1.4179
-0.66637,-0.27424,-0.063589,1.3603
-0.66637,-0.2273,-0.064984,1.3198
-0.66637,-0.19542,-0.11527,1.3112
-0.66637,-0.11699,-0.1967,1.2925
-0.66637,-0.16391,-0.35909,1.369
-0.66637,-0.15745,-0.39384,1.3859
-0.66637,-0.17168,-0.37459,1.3804
-0.66637,-0.17528,-0.36287,1.378
-0.66637,-0.18359,-0.23066,1.3381
-0.66637,-0.21743,-0.15821,1.3223
-0.66636,-0.2458,-0.046195,1.3104
-0.66636,-0.25738,-0.042888,1.3612
-0.66636,-0.27644,-0.04501,1.4095
-0.66636,-0.29561,-0.04676,1.4405
-0.66636,-0.29583,-0.10906,1.4644
-0.66636,-0.29383,-0.12758,1.4709
-0.66636,-0.3004,-0.10468,1.4544
-0.66636,-0.29101,-0.064233,1.3965
-0.66636,-0.27707,-0.051877,1.3577
-0.66636,-0.17041,-0.13638,1.2446
-0.66636,-0.14721,-0.27028,1.2945
-0.66636,-0.17131,-0.40102,1.3685
-0.66635,-0.16196,-0.40228,1.3808
-0.66635,-0.15598,-0.3755,1.3753
-0.66635,-0.15954,-0.34358,1.365
-0.66635,-0.17706,-0.27075,1.3382
-0.66635,-0.20061,-0.12776,1.2927
-0.66635,-0.23914,-0.038475,1.307
-0.66635,-0.26254,-0.03446,1.3773
-0.66635,-0.28747,-0.0023983,1.4276
-0.66635,-0.3137,-0.016287,1.4811
-0.66635,-0.32451,-0.048302,1.5101
-0.66635,-0.31917,-0.070375,1.507
-0.66635,-0.29453,-0.074617,1.4354
-0.66634,-0.25469,-0.096436,1.3719
-0.66634,-0.2052,-0.14637,1.3061
-0.66634,-0.17834,-0.25489,1.2741
-0.66634,-0.19517,-0.31171,1.3323
-0.66634,-0.15874,-0.39811,1.3784
-0.66634,-0.16899,-0.36758,1.3722
-0.66634,-0.18315,-0.33499,1.375
-0.66634,-0.21251,-0.26254,1.3491
-0.66634,-0.24211,-0.13693,1.2978
-0.66634,-0.26402,-0.029494,1.3188
-0.66634,-0.28615,-0.020906,1.3826
-0.66633,-0.3093,-0.02698,1.4208
-0.66633,-0.32001,-0.042881,1.4445
-0.66633,-0.29841,-0.12548,1.4937
-0.66633,-0.3002,-0.1187,1.4872
